BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE,PROGRAM TYPE,NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS
M,M450,East Side Community School,12-Sep,CTT,67,3,22.3,21,23
M,M450,East Side Community School,12-Sep,CTT,26,1,26,26,26
M,M450,East Side Community School,12-Sep,CTT,42,2,21,20,22
M,M450,East Side Community School,12-Sep,CTT,92,4,23,20,25
M,M450,East Side Community School,12-Sep,CTT,51,2,25.5,25,26
M,M450,East Side Community School,12-Sep,CTT,41,2,20.5,20,21
M,M450,East Side Community School,12-Sep,CTT,65,3,21.7,20,23
M,M450,East Side Community School,,,,,,,
M,M458,Forsyth Satellite Academy,12-Sep,GEN ED,25,1,25,25,25
M,M458,Forsyth Satellite Academy,12-Sep,GEN ED,56,2,28,26,30
M,M458,Forsyth Satellite Academy,12-Sep,GEN ED,25,1,25,25,25
M,M458,Forsyth Satellite Academy,12-Sep,GEN ED,15,1,15,15,15
M,M458,Forsyth Satellite Academy,12-Sep,GEN ED,22,1,22,22,22
M,M458,Forsyth Satellite Academy,,,,,,,
M,M509,Marta Valle High School,12-Sep,GEN ED,67,3,22.3,13,27
M,M509,Marta Valle High School,12-Sep,GEN ED,61,3,20.3,17,27
M,M509,Marta Valle High School,12-Sep,GEN ED,51,2,25.5,25,26
M,M509,Marta Valle High School,12-Sep,GEN ED,63,3,21,20,23
M,M509,Marta Valle High School,12-Sep,GEN ED,128,6,21.3,12,29
M,M509,Marta Valle High School,12-Sep,GEN ED,57,3,19,13,24
M,M509,Marta Valle High School,12-Sep,GEN ED,48,2,24,21,27
M,M509,Marta Valle High School,12-Sep,GEN ED,66,2,33,33,33
M,M509,Marta Valle High School,12-Sep,GEN ED,88,3,29.3,27,33
M,M509,Marta Valle High School,12-Sep,GEN ED,24,2,12,12,12
M,M509,Marta Valle High School,12-Sep,GEN ED,59,2,29.5,29,30
M,M509,Marta Valle High School,12-Sep,GEN ED,137,6,22.8,14,35
M,M509,Marta Valle High School,12-Sep,GEN ED,48,2,24,20,28
M,M509,Marta Valle High School,12-Sep,GEN ED,78,3,26,24,29
M,M509,Marta Valle High School,12-Sep,CTT,66,2,33,33,33
M,M509,Marta Valle High School,12-Sep,CTT,134,4,33.5,33,34
M,M509,Marta Valle High School,12-Sep,CTT,13,1,13,13,13
M,M509,Marta Valle High School,12-Sep,CTT,59,2,29.5,28,31
M,M509,Marta Valle High School,12-Sep,CTT,27,1,27,27,27
M,M509,Marta Valle High School,12-Sep,SPEC ED,6,1,6,6,6
M,M509,Marta Valle High School,12-Sep,SPEC ED,8,1,8,8,8
M,M509,Marta Valle High School,12-Sep,SPEC ED,14,2,7,5,9
M,M509,Marta Valle High School,12-Sep,SPEC ED,6,1,6,6,6
M,M509,Marta Valle High School,12-Sep,SPEC ED,16,2,8,8,8
M,M509,Marta Valle High School,12-Sep,SPEC ED,8,1,8,8,8
M,M509,Marta Valle High School,12-Sep,SPEC ED,8,1,8,8,8
M,M509,Marta Valle High School,12-Sep,SPEC ED,6,1,6,6,6
M,M509,Marta Valle High School,,,,,,,
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,166,6,27.7,19,33
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,250,10,25,16,31
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,104,5,20.8,10,30
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,95,5,19,10,24
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,87,4,21.8,16,34
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,187,7,26.7,13,33
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,170,7,24.3,16,31
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,67,3,22.3,18,26
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,23,1,23,23,23
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,193,9,21.4,15,31
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,198,10,19.8,10,28
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,26,2,13,12,14
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,279,10,27.9,21,33
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,168,6,28,19,32
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,35,2,17.5,13,22
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,65,3,21.7,17,28
M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,116,4,29,20,33
M,M515,Lower East Side Preparatory High School,,,,,,,
M,M650,Cascades High School,12-Sep,GEN ED,50,2,25,25,25
M,M650,Cascades High School,12-Sep,GEN ED,92,4,23,19,25
M,M650,Cascades High School,12-Sep,GEN ED,120,6,20,12,28
M,M650,Cascades High School,12-Sep,GEN ED,56,3,18.7,17,21
M,M650,Cascades High School,12-Sep,GEN ED,40,2,20,15,25
M,M650,Cascades High School,12-Sep,GEN ED,88,4,22,13,28
M,M650,Cascades High School,12-Sep,GEN ED,60,3,20,16,24
M,M650,Cascades High School,12-Sep,GEN ED,37,2,18.5,17,20
M,M650,Cascades High School,12-Sep,GEN ED,26,1,26,26,26
M,M650,Cascades High School,12-Sep,GEN ED,58,3,19.3,15,22
M,M650,Cascades High School,12-Sep,GEN ED,45,2,22.5,22,23
M,M650,Cascades High School,12-Sep,GEN ED,74,3,24.7,22,29
M,M650,Cascades High School,12-Sep,GEN ED,102,4,25.5,24,28
M,M650,Cascades High School,12-Sep,GEN ED,78,3,26,23,32
M,M650,Cascades High School,12-Sep,GEN ED,76,3,25.3,21,28
M,M650,Cascades High School,12-Sep,GEN ED,24,2,12,12,12
M,M650,Cascades High School,,,,,,,
M,M696,Bard High School Early College,12-Sep,GEN ED,316,15,21.1,15,26
M,M696,Bard High School Early College,12-Sep,GEN ED,268,13,20.6,17,24
M,M696,Bard High School Early College,12-Sep,GEN ED,141,6,23.5,22,26
M,M696,Bard High School Early College,12-Sep,GEN ED,168,7,24,21,26
M,M696,Bard High School Early College,12-Sep,GEN ED,96,5,19.2,15,25
M,M696,Bard High School Early College,12-Sep,GEN ED,46,2,23,22,24
M,M696,Bard High School Early College,12-Sep,GEN ED,282,14,20.1,15,24
M,M696,Bard High School Early College,12-Sep,GEN ED,320,14,22.9,17,25
M,M696,Bard High School Early College,12-Sep,GEN ED,454,21,21.6,18,24
M,M696,Bard High School Early College,12-Sep,GEN ED,135,8,16.9,15,18
M,M696,Bard High School Early College,12-Sep,GEN ED,175,8,21.9,18,25
M,M696,Bard High School Early College,12-Sep,GEN ED,169,10,16.9,11,24
M,M696,Bard High School Early College,,,,,,,
M,M839,Tompkins Square Middle School,6,GEN ED,93,3,31,31,31
M,M839,Tompkins Square Middle School,6,CTT,32,1,32,32,32
M,M839,Tompkins Square Middle School,7,GEN ED,90,3,30,30,30
M,M839,Tompkins Square Middle School,7,CTT,32,1,32,32,32
M,M839,Tompkins Square Middle School,8,GEN ED,90,3,30,30,30
M,M839,Tompkins Square Middle School,8,CTT,32,1,32,32,32
M,M839,Tompkins Square Middle School,0K-09,SPEC ED,11,1,11,11,11
M,M839,Tompkins Square Middle School,0K-09,SPEC ED,10,1,10,10,10
M,M839,Tompkins Square Middle School,,,,,,,
M,M001,P.S. 001 Alfred E. Smith,0K,GEN ED,65,3,21.7,21,23
M,M001,P.S. 001 Alfred E. Smith,1,GEN ED,81,4,20.3,20,21
M,M001,P.S. 001 Alfred E. Smith,2,GEN ED,53,3,17.7,17,18
M,M001,P.S. 001 Alfred E. Smith,2,CTT,22,1,22,22,22
M,M001,P.S. 001 Alfred E. Smith,3,GEN ED,57,3,19,19,19
M,M001,P.S. 001 Alfred E. Smith,3,CTT,18,1,18,18,18
M,M001,P.S. 001 Alfred E. Smith,4,GEN ED,65,3,21.7,20,23
M,M001,P.S. 001 Alfred E. Smith,5,GEN ED,86,3,28.7,27,30
M,M001,P.S. 001 Alfred E. Smith,0K-09,SPEC ED,24,2,12,11,13
M,M001,P.S. 001 Alfred E. Smith,,,,,,,
M,M002,P.S. 002 Meyer London,0K,GEN ED,102,5,20.4,19,22
M,M002,P.S. 002 Meyer London,0K,CTT,21,1,21,21,21
M,M002,P.S. 002 Meyer London,1,GEN ED,102,5,20.4,19,22
M,M002,P.S. 002 Meyer London,1,CTT,20,1,20,20,20
M,M002,P.S. 002 Meyer London,2,GEN ED,114,5,22.8,20,24
M,M002,P.S. 002 Meyer London,2,CTT,23,1,23,23,23
M,M002,P.S. 002 Meyer London,3,GEN ED,111,5,22.2,21,25
M,M002,P.S. 002 Meyer London,3,CTT,21,1,21,21,21
M,M002,P.S. 002 Meyer London,4,GEN ED,111,5,22.2,19,24
M,M002,P.S. 002 Meyer London,4,CTT,24,1,24,24,24
M,M002,P.S. 002 Meyer London,5,GEN ED,114,4,28.5,23,31
M,M002,P.S. 002 Meyer London,5,CTT,25,1,25,25,25
M,M002,P.S. 002 Meyer London,0K-09,SPEC ED,21,2,10.5,10,11
M,M002,P.S. 002 Meyer London,,,,,,,
M,M003,P.S. 003 Charrette School,1,GEN ED,23,1,23,23,23
M,M003,P.S. 003 Charrette School,4,GEN ED,31,1,31,31,31
M,M003,P.S. 003 Charrette School,4,CTT,31,1,31,31,31
M,M003,P.S. 003 Charrette School,5,GEN ED,59,2,29.5,29,30
M,M003,P.S. 003 Charrette School,5,CTT,26,1,26,26,26
M,M003,P.S. 003 Charrette School,0K-09,SPEC ED,21,2,10.5,9,12
M,M003,P.S. 003 Charrette School,,,,,,,
M,M006,P.S. 006 Lillie D. Blake,0K,GEN ED,133,5,26.6,26,27
M,M006,P.S. 006 Lillie D. Blake,0K,CTT,27,1,27,27,27
M,M006,P.S. 006 Lillie D. Blake,1,GEN ED,102,4,25.5,25,26
M,M006,P.S. 006 Lillie D. Blake,1,CTT,24,1,24,24,24
M,M006,P.S. 006 Lillie D. Blake,2,GEN ED,100,4,25,24,26
M,M006,P.S. 006 Lillie D. Blake,2,CTT,51,2,25.5,25,26
M,M006,P.S. 006 Lillie D. Blake,3,GEN ED,84,3,28,27,29
M,M006,P.S. 006 Lillie D. Blake,3,CTT,51,2,25.5,25,26
M,M006,P.S. 006 Lillie D. Blake,4,GEN ED,87,3,29,29,29
M,M006,P.S. 006 Lillie D. Blake,4,CTT,29,1,29,29,29
M,M006,P.S. 006 Lillie D. Blake,5,GEN ED,88,3,29.3,29,30
M,M006,P.S. 006 Lillie D. Blake,5,CTT,28,1,28,28,28
M,M006,P.S. 006 Lillie D. Blake,0K-09,SPEC ED,12,1,12,12,12
M,M006,P.S. 006 Lillie D. Blake,,,,,,,
M,M011,P.S. 011 William T. Harris,0K,GEN ED,63,3,21,21,21
M,M011,P.S. 011 William T. Harris,0K,CTT,22,1,22,22,22
M,M011,P.S. 011 William T. Harris,0K,G&T,42,2,21,21,21
M,M011,P.S. 011 William T. Harris,1,GEN ED,41,2,20.5,20,21
M,M011,P.S. 011 William T. Harris,1,CTT,24,1,24,24,24
M,M011,P.S. 011 William T. Harris,1,G&T,41,2,20.5,20,21
M,M011,P.S. 011 William T. Harris,2,GEN ED,40,2,20,19,21
M,M011,P.S. 011 William T. Harris,2,CTT,22,1,22,22,22
M,M011,P.S. 011 William T. Harris,2,G&T,40,2,20,20,20
M,M011,P.S. 011 William T. Harris,3,GEN ED,22,1,22,22,22
M,M011,P.S. 011 William T. Harris,3,CTT,26,1,26,26,26
M,M011,P.S. 011 William T. Harris,3,G&T,43,2,21.5,21,22
M,M011,P.S. 011 William T. Harris,4,GEN ED,40,2,20,19,21
M,M011,P.S. 011 William T. Harris,4,CTT,24,1,24,24,24
M,M011,P.S. 011 William T. Harris,4,G&T,19,1,19,19,19
M,M011,P.S. 011 William T. Harris,5,GEN ED,22,1,22,22,22
M,M011,P.S. 011 William T. Harris,5,CTT,24,1,24,24,24
M,M011,P.S. 011 William T. Harris,5,G&T,34,2,17,16,18
M,M011,P.S. 011 William T. Harris,0K-09,SPEC ED,13,1,13,13,13
M,M011,P.S. 011 William T. Harris,0K-09,SPEC ED,13,1,13,13,13
M,M011,P.S. 011 William T. Harris,,,,,,,
M,M033,P.S. 033 Chelsea Prep,0K,GEN ED,44,2,22,22,22
M,M033,P.S. 033 Chelsea Prep,0K,G&T,20,1,20,20,20
M,M033,P.S. 033 Chelsea Prep,1,GEN ED,47,3,15.7,14,17
M,M033,P.S. 033 Chelsea Prep,1,G&T,15,1,15,15,15
M,M033,P.S. 033 Chelsea Prep,2,GEN ED,23,1,23,23,23
M,M033,P.S. 033 Chelsea Prep,2,CTT,22,1,22,22,22
M,M033,P.S. 033 Chelsea Prep,3,GEN ED,47,2,23.5,23,24
M,M033,P.S. 033 Chelsea Prep,4,GEN ED,36,2,18,18,18
M,M033,P.S. 033 Chelsea Prep,5,GEN ED,48,2,24,23,25
M,M033,P.S. 033 Chelsea Prep,0K-09,SPEC ED,11,2,5.5,2,9
M,M033,P.S. 033 Chelsea Prep,0K-09,SPEC ED,7,1,7,7,7
M,M033,P.S. 033 Chelsea Prep,,,,,,,
M,M040,P.S. 040 Augustus Saint-Gaudens,0K,GEN ED,92,4,23,21,24
M,M040,P.S. 040 Augustus Saint-Gaudens,0K,CTT,25,1,25,25,25
M,M040,P.S. 040 Augustus Saint-Gaudens,1,GEN ED,75,3,25,24,26
M,M040,P.S. 040 Augustus Saint-Gaudens,1,CTT,24,1,24,24,24
M,M040,P.S. 040 Augustus Saint-Gaudens,2,GEN ED,60,3,20,20,20
M,M040,P.S. 040 Augustus Saint-Gaudens,2,CTT,24,1,24,24,24
M,M040,P.S. 040 Augustus Saint-Gaudens,3,GEN ED,58,2,29,29,29
M,M040,P.S. 040 Augustus Saint-Gaudens,3,CTT,29,1,29,29,29
M,M040,P.S. 040 Augustus Saint-Gaudens,4,GEN ED,49,2,24.5,24,25
M,M040,P.S. 040 Augustus Saint-Gaudens,4,CTT,26,1,26,26,26
M,M040,P.S. 040 Augustus Saint-Gaudens,5,GEN ED,53,2,26.5,26,27
M,M040,P.S. 040 Augustus Saint-Gaudens,5,CTT,24,1,24,24,24
M,M040,P.S. 040 Augustus Saint-Gaudens,0K-09,SPEC ED,11,1,11,11,11
M,M040,P.S. 040 Augustus Saint-Gaudens,,,,,,,
M,M041,P.S. 041 Greenwich Village,0K,GEN ED,111,5,22.2,21,23
M,M041,P.S. 041 Greenwich Village,0K,CTT,25,1,25,25,25
M,M041,P.S. 041 Greenwich Village,1,GEN ED,127,5,25.4,24,26
M,M041,P.S. 041 Greenwich Village,1,CTT,26,1,26,26,26
M,M041,P.S. 041 Greenwich Village,2,GEN ED,97,4,24.3,24,25
M,M041,P.S. 041 Greenwich Village,2,CTT,24,1,24,24,24
M,M041,P.S. 041 Greenwich Village,3,GEN ED,92,4,23,21,24
M,M041,P.S. 041 Greenwich Village,3,CTT,24,1,24,24,24
M,M041,P.S. 041 Greenwich Village,4,GEN ED,90,3,30,30,30
M,M041,P.S. 041 Greenwich Village,4,CTT,31,1,31,31,31
M,M041,P.S. 041 Greenwich Village,5,GEN ED,81,3,27,26,28
M,M041,P.S. 041 Greenwich Village,5,CTT,26,1,26,26,26
M,M041,P.S. 041 Greenwich Village,,,,,,,
M,M042,P.S. 042 Benjamin Altman,0K,GEN ED,110,5,22,20,24
M,M042,P.S. 042 Benjamin Altman,0K,CTT,22,1,22,22,22
M,M042,P.S. 042 Benjamin Altman,1,GEN ED,120,5,24,23,25
M,M042,P.S. 042 Benjamin Altman,2,GEN ED,119,5,23.8,22,25
M,M042,P.S. 042 Benjamin Altman,3,GEN ED,106,5,21.2,18,24
M,M042,P.S. 042 Benjamin Altman,4,GEN ED,95,3,31.7,31,32
M,M042,P.S. 042 Benjamin Altman,5,GEN ED,96,3,32,32,32
M,M042,P.S. 042 Benjamin Altman,0K-09,SPEC ED,10,1,10,10,10
M,M042,P.S. 042 Benjamin Altman,,,,,,,
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,32,2,16,16,16
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,30,2,15,11,19
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,13,1,13,13,13
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,21,1,21,21,21
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,30,2,15,13,17
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,32,2,16,15,17
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,13,1,13,13,13
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,27,2,13.5,10,17
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,16,1,16,16,16
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,17,1,17,17,17
M,M047,47 The American Sign Language and English Secondary School,12-Sep,GEN ED,64,3,21.3,21,22
M,M047,47 The American Sign Language and English Secondary School,12-Sep,CTT,14,1,14,14,14
M,M047,47 The American Sign Language and English Secondary School,12-Sep,CTT,17,1,17,17,17
M,M047,47 The American Sign Language and English Secondary School,12-Sep,CTT,54,3,18,16,21
M,M047,47 The American Sign Language and English Secondary School,12-Sep,CTT,44,2,22,20,24
M,M047,47 The American Sign Language and English Secondary School,12-Sep,CTT,36,2,18,17,19
M,M047,47 The American Sign Language and English Secondary School,12-Sep,CTT,46,2,23,23,23
M,M047,47 The American Sign Language and English Secondary School,12-Sep,CTT,37,2,18.5,18,19
M,M047,47 The American Sign Language and English Secondary School,12-Sep,SPEC ED,10,1,10,10,10
M,M047,47 The American Sign Language and English Secondary School,12-Sep,SPEC ED,10,1,10,10,10
M,M051,P.S. 051 Elias Howe,0K,GEN ED,24,1,24,24,24
M,M051,P.S. 051 Elias Howe,0K,CTT,25,1,25,25,25
M,M051,P.S. 051 Elias Howe,1,GEN ED,27,1,27,27,27
M,M051,P.S. 051 Elias Howe,1,CTT,28,1,28,28,28
M,M051,P.S. 051 Elias Howe,2,GEN ED,28,1,28,28,28
M,M051,P.S. 051 Elias Howe,2,CTT,31,1,31,31,31
M,M051,P.S. 051 Elias Howe,3,GEN ED,19,1,19,19,19
M,M051,P.S. 051 Elias Howe,3,CTT,20,1,20,20,20
M,M051,P.S. 051 Elias Howe,4,GEN ED,50,2,25,25,25
M,M051,P.S. 051 Elias Howe,5,GEN ED,53,2,26.5,26,27
M,M051,P.S. 051 Elias Howe,,,,,,,
M,M059,P.S. 059 Beekman Hill International,0K,GEN ED,75,3,25,25,25
M,M059,P.S. 059 Beekman Hill International,0K,CTT,24,1,24,24,24
M,M059,P.S. 059 Beekman Hill International,1,GEN ED,72,3,24,24,24
M,M059,P.S. 059 Beekman Hill International,1,CTT,24,1,24,24,24
M,M059,P.S. 059 Beekman Hill International,2,GEN ED,68,3,22.7,22,23
M,M059,P.S. 059 Beekman Hill International,2,CTT,20,1,20,20,20
M,M059,P.S. 059 Beekman Hill International,3,GEN ED,56,2,28,28,28
M,M059,P.S. 059 Beekman Hill International,3,CTT,29,1,29,29,29
M,M059,P.S. 059 Beekman Hill International,4,GEN ED,26,1,26,26,26
M,M059,P.S. 059 Beekman Hill International,4,CTT,25,1,25,25,25
M,M059,P.S. 059 Beekman Hill International,5,GEN ED,26,1,26,26,26
M,M059,P.S. 059 Beekman Hill International,5,CTT,28,1,28,28,28
M,M059,P.S. 059 Beekman Hill International,,,,,,,
M,M077,P.S. 77 Lower Lab School,0K,G&T,50,2,25,25,25
M,M077,P.S. 77 Lower Lab School,1,G&T,58,2,29,29,29
M,M077,P.S. 77 Lower Lab School,2,G&T,56,2,28,28,28
M,M077,P.S. 77 Lower Lab School,3,G&T,56,2,28,28,28
M,M077,P.S. 77 Lower Lab School,4,G&T,56,2,28,27,29
M,M077,P.S. 77 Lower Lab School,5,G&T,52,2,26,26,26
M,M077,P.S. 77 Lower Lab School,0K-09,SPEC ED,9,1,9,9,9
M,M077,P.S. 77 Lower Lab School,0K-09,SPEC ED,12,1,12,12,12
M,M077,P.S. 77 Lower Lab School,,,,,,,
M,M089,P.S. 89,0K,GEN ED,49,2,24.5,24,25
M,M089,P.S. 89,0K,CTT,25,1,25,25,25
M,M089,P.S. 89,1,GEN ED,41,2,20.5,20,21
M,M089,P.S. 89,1,CTT,20,1,20,20,20
M,M089,P.S. 89,2,GEN ED,78,3,26,25,27
M,M089,P.S. 89,2,CTT,26,1,26,26,26
M,M089,P.S. 89,3,GEN ED,55,2,27.5,27,28
M,M089,P.S. 89,3,CTT,25,1,25,25,25
M,M089,P.S. 89,4,GEN ED,64,2,32,32,32
M,M089,P.S. 89,4,CTT,32,1,32,32,32
M,M089,P.S. 89,5,GEN ED,50,2,25,25,25
M,M089,P.S. 89,5,CTT,23,1,23,23,23
M,M089,P.S. 89,,,,,,,
M,M104,J.H.S. 104 Simon Baruch,6,GEN ED,270,10,27,23,30
M,M104,J.H.S. 104 Simon Baruch,6,CTT,54,2,27,27,27
M,M104,J.H.S. 104 Simon Baruch,7,GEN ED,289,10,28.9,22,33
M,M104,J.H.S. 104 Simon Baruch,7,CTT,60,2,30,28,32
M,M104,J.H.S. 104 Simon Baruch,8,GEN ED,241,8,30.1,21,34
M,M104,J.H.S. 104 Simon Baruch,8,CTT,50,2,25,25,25
M,M104,J.H.S. 104 Simon Baruch,0K-09,SPEC ED,25,3,8.3,7,10
M,M104,J.H.S. 104 Simon Baruch,MS Core,GEN ED,753,28,26.9,13,34
M,M104,J.H.S. 104 Simon Baruch,MS Core,GEN ED,734,28,26.2,13,33
M,M104,J.H.S. 104 Simon Baruch,MS Core,GEN ED,68,2,34,34,34
M,M104,J.H.S. 104 Simon Baruch,MS Core,GEN ED,734,28,26.2,13,33
M,M104,J.H.S. 104 Simon Baruch,MS Core,GEN ED,68,2,34,34,34
M,M104,J.H.S. 104 Simon Baruch,MS Core,GEN ED,802,30,26.7,13,34
M,M104,J.H.S. 104 Simon Baruch,MS Core,CTT,163,6,27.2,24,32
M,M104,J.H.S. 104 Simon Baruch,MS Core,CTT,163,6,27.2,24,32
M,M104,J.H.S. 104 Simon Baruch,MS Core,CTT,163,6,27.2,24,32
M,M104,J.H.S. 104 Simon Baruch,MS Core,CTT,163,6,27.2,24,32
M,M104,J.H.S. 104 Simon Baruch,MS Core,SPEC ED,10,1,10,10,10
M,M104,J.H.S. 104 Simon Baruch,MS Core,SPEC ED,10,1,10,10,10
M,M104,J.H.S. 104 Simon Baruch,MS Core,SPEC ED,10,1,10,10,10
M,M104,J.H.S. 104 Simon Baruch,MS Core,SPEC ED,10,1,10,10,10
M,M104,J.H.S. 104 Simon Baruch,12-Sep,GEN ED,70,4,17.5,13,20
M,M104,J.H.S. 104 Simon Baruch,12-Sep,GEN ED,125,5,25,17,33
M,M104,J.H.S. 104 Simon Baruch,12-Sep,CTT,36,2,18,10,26
M,M104,J.H.S. 104 Simon Baruch,12-Sep,CTT,56,2,28,23,33
M,M104,J.H.S. 104 Simon Baruch,,,,,,,
M,M111,P.S. 111 Adolph S. Ochs,0K,GEN ED,39,2,19.5,19,20
M,M111,P.S. 111 Adolph S. Ochs,0K,CTT,19,1,19,19,19
M,M111,P.S. 111 Adolph S. Ochs,1,GEN ED,41,2,20.5,20,21
M,M111,P.S. 111 Adolph S. Ochs,1,CTT,22,1,22,22,22
M,M111,P.S. 111 Adolph S. Ochs,2,GEN ED,31,2,15.5,15,16
M,M111,P.S. 111 Adolph S. Ochs,2,CTT,16,1,16,16,16
M,M111,P.S. 111 Adolph S. Ochs,3,GEN ED,40,2,20,19,21
M,M111,P.S. 111 Adolph S. Ochs,3,CTT,20,1,20,20,20
M,M111,P.S. 111 Adolph S. Ochs,4,GEN ED,23,1,23,23,23
M,M111,P.S. 111 Adolph S. Ochs,4,CTT,23,1,23,23,23
M,M111,P.S. 111 Adolph S. Ochs,5,GEN ED,29,1,29,29,29
M,M111,P.S. 111 Adolph S. Ochs,5,CTT,31,1,31,31,31
M,M111,P.S. 111 Adolph S. Ochs,6,GEN ED,50,2,25,24,26
M,M111,P.S. 111 Adolph S. Ochs,6,CTT,18,1,18,18,18
M,M111,P.S. 111 Adolph S. Ochs,7,GEN ED,51,2,25.5,25,26
M,M111,P.S. 111 Adolph S. Ochs,7,CTT,23,1,23,23,23
M,M111,P.S. 111 Adolph S. Ochs,8,GEN ED,52,2,26,25,27
M,M111,P.S. 111 Adolph S. Ochs,8,CTT,22,1,22,22,22
M,M111,P.S. 111 Adolph S. Ochs,0K-09,SPEC ED,11,1,11,11,11
M,M111,P.S. 111 Adolph S. Ochs,MS Core,GEN ED,149,6,24.8,24,26
M,M111,P.S. 111 Adolph S. Ochs,MS Core,GEN ED,149,6,24.8,24,26
M,M111,P.S. 111 Adolph S. Ochs,MS Core,GEN ED,149,6,24.8,24,26
M,M111,P.S. 111 Adolph S. Ochs,MS Core,GEN ED,149,6,24.8,24,26
M,M111,P.S. 111 Adolph S. Ochs,MS Core,CTT,62,3,20.7,20,22
M,M111,P.S. 111 Adolph S. Ochs,MS Core,CTT,62,3,20.7,20,22
M,M111,P.S. 111 Adolph S. Ochs,MS Core,CTT,62,3,20.7,20,22
M,M111,P.S. 111 Adolph S. Ochs,MS Core,CTT,62,3,20.7,20,22
M,M111,P.S. 111 Adolph S. Ochs,,,,,,,
M,M114,East Side Middle School,6,GEN ED,120,4,30,29,32
M,M114,East Side Middle School,6,CTT,54,2,27,27,27
M,M114,East Side Middle School,7,GEN ED,101,3,33.7,33,34
M,M114,East Side Middle School,7,CTT,29,1,29,29,29
M,M114,East Side Middle School,8,GEN ED,101,3,33.7,33,34
M,M114,East Side Middle School,8,CTT,31,1,31,31,31
M,M114,East Side Middle School,MS Core,GEN ED,158,5,31.6,29,34
M,M114,East Side Middle School,MS Core,GEN ED,323,13,24.8,16,34
M,M114,East Side Middle School,MS Core,GEN ED,322,10,32.2,29,34
M,M114,East Side Middle School,MS Core,CTT,59,2,29.5,29,30
M,M114,East Side Middle School,MS Core,CTT,112,4,28,27,29
M,M114,East Side Middle School,MS Core,CTT,113,4,28.3,27,30
M,M114,East Side Middle School,,,,,,,
M,M116,P.S. 116 Mary Lindley Murray,0K,GEN ED,108,5,21.6,21,22
M,M116,P.S. 116 Mary Lindley Murray,0K,CTT,20,1,20,20,20
M,M116,P.S. 116 Mary Lindley Murray,1,GEN ED,101,5,20.2,20,21
M,M116,P.S. 116 Mary Lindley Murray,1,CTT,24,1,24,24,24
M,M116,P.S. 116 Mary Lindley Murray,2,GEN ED,113,4,28.3,25,30
M,M116,P.S. 116 Mary Lindley Murray,2,CTT,28,1,28,28,28
M,M116,P.S. 116 Mary Lindley Murray,3,GEN ED,115,4,28.8,27,30
M,M116,P.S. 116 Mary Lindley Murray,3,CTT,25,1,25,25,25
M,M116,P.S. 116 Mary Lindley Murray,4,GEN ED,100,4,25,24,26
M,M116,P.S. 116 Mary Lindley Murray,4,CTT,25,1,25,25,25
M,M116,P.S. 116 Mary Lindley Murray,5,GEN ED,91,4,22.8,20,26
M,M116,P.S. 116 Mary Lindley Murray,5,CTT,24,1,24,24,24
M,M116,P.S. 116 Mary Lindley Murray,0K-09,SPEC ED,6,1,6,6,6
M,M116,P.S. 116 Mary Lindley Murray,,,,,,,
M,M124,P.S. 124 Yung Wing,0K,GEN ED,99,4,24.8,24,25
M,M124,P.S. 124 Yung Wing,0K,CTT,18,1,18,18,18
M,M124,P.S. 124 Yung Wing,0K,G&T,24,1,24,24,24
M,M124,P.S. 124 Yung Wing,1,GEN ED,102,4,25.5,25,26
M,M124,P.S. 124 Yung Wing,1,CTT,19,1,19,19,19
M,M124,P.S. 124 Yung Wing,1,G&T,25,1,25,25,25
